Periodo,PIB_Pesca,PIB_Agropecuario_silvicola,PIB_Mineria,PIB_Mineria_del_cobre,PIB_Otras_actividades_mineras,PIB_Industria_Manufacturera,PIB_Alimentos,PIB_Bebidas_y_tabaco,PIB_Textil,PIB_Maderas_y_muebles,PIB_Celulosa,PIB_Refinacion_de_petroleo,PIB_Quimica,PIB_Minerales_no_metalicos_y_metalica_basica,PIB_Productos_metalicos,PIB_Electricidad,PIB_Construccion,PIB_Comercio,PIB_Restaurantes_y_hoteles,PIB_Transporte,PIB_Comunicaciones,PIB_Servicios_financieros,PIB_Servicios_empresariales,PIB_Servicios_de_vivienda,PIB_Servicios_personales,PIB_Administracion_publica,PIB_a_costo_de_factores,Impuesto_al_valor_agregado,Derechos_de_Importacion,PIB
2015-11-01 00:00:00+00:00,57.127856679215,289.35689016671,1304.9198438806,1152.5361380529,154.95949887389,1290.5392107181,332.45705372126,173.96660012518,31.865206174528,70.295481525416,95.656840536279,96.75492882285,192.73420386404,80.581006421173,218.63097345655,358.71155728687,872.07619712212,1049.6631016424,246.38939035473,628.19433952067,442.0183995601,615.93123753617,1356.3753715365,904.48122949903,1567.6479938769,564.0455176809,11530.728246564,1007.5295029665,47.380668224684,12584.835064949
2015-12-01 00:00:00+00:00,41.388626664725,391.88656665412,1434.0342191348,1274.7022878559,160.53920925194,1341.7806988086,325.45593600736,189.21298648521,34.623848946671,70.825838670525,111.35825744691,109.79914785315,183.21578084868,76.454411924512,240.91030083204,369.34354054526,1065.6686083078,1332.04507282,244.76975389015,628.69238145653,435.00353649167,640.85096935148,1309.3572906694,911.95591507388,1154.8350287471,567.57628635404,11868.245705701,1192.5128110753,57.509088624727,13119.186363903
2016-01-01 00:00:00+00:00,46.337309031345,631.7464206428,1247.7529159155,1127.2846964614,118.1335325572,1233.5815306796,326.62543488526,171.3280138726,27.828376061924,62.65937856647,105.80361171973,100.57660111472,173.73991334082,70.371622268707,189.80329786872,338.39692252836,651.59127840114,1117.3527085394,238.61671858254,601.28273922309,407.81264534846,654.82328138617,1238.5003311577,894.60842657319,849.68171484614,561.51399743509,10740.560065703,900.54247644857,46.441668041664,11686.211765592
2016-02-01 00:00:00+00:00,50.720543159674,704.61447348291,1210.9475696327,1089.6370565594,119.83339318875,1226.2528967947,341.21474224433,170.14095874698,26.279053563962,64.692171580531,90.619661740955,97.517224838192,173.54035813673,73.840418837126,184.86939235003,315.90311932826,664.93028773852,1137.9734166495,227.83752581952,584.77779570198,370.76029029955,657.21206578314,1139.0890826527,879.74442581207,747.71418349183,560.81603390467,10517.730799692,906.3794487517,46.228886911224,11469.70459883
2016-03-01 00:00:00+00:00,65.801993088487,640.38084031248,1311.0628802523,1180.0984711718,129.29779995684,1329.907223782,360.73028441249,173.12521919099,30.464601247712,73.985505936214,105.97925117149,100.78390981281,200.21344877462,77.400695328219,206.29211115251,323.12744738826,750.30732515922,1274.0248819364,226.0516494354,613.10197877265,381.25257701191,650.66586576608,1156.4407529911,875.58255572999,1558.63586905,562.79304289653,11749.760060974,985.93193142826,54.163124094162,12788.63092531
2016-04-01 00:00:00+00:00,62.847289911208,379.17765571568,1169.1453398411,1042.5886908549,126.82315255793,1264.7883834396,339.76011505908,176.67274263389,33.69721524134,71.217229986239,90.674749378307,89.168800123525,187.27671419759,77.05912571433,202.80240619395,303.99277529915,786.66518026812,1149.1469885101,228.42086646944,590.61759058365,389.67416961315,640.52030114127,1227.4598713312,885.00714569605,1612.7290794537,561.03483440437,11271.897041275,959.14050176801,41.160681922312,12270.673868854
2016-05-01 00:00:00+00:00,76.659308668252,286.14984470266,1315.0638622919,1180.7935142887,133.12010243392,1286.4377971294,334.39829325094,175.24418590001,33.214482895381,71.978648072328,97.851199350821,103.75980905936,182.71948233008,79.813935851417,207.30946196742,310.23291488289,779.52024332042,1087.7804829475,223.61026085651,601.73436042426,393.90973492383,639.82392964044,1239.1659804861,879.2661303354,1661.1204295943,562.58141920368,11324.5469303,964.9883320942,43.789136929779,12331.982787607
2016-06-01 00:00:00+00:00,75.684043163709,230.16722839686,1233.0803288526,1101.5751360473,131.43240750254,1251.3899207044,329.36305103127,162.11714488493,28.82465396409,69.302018182133,97.084395235176,106.09242045967,181.20583775059,72.231391685272,202.64539475386,307.33707881061,760.1053970787,1024.6371965234,225.25271869112,583.60904286407,394.71948589241,636.28594841432,1241.7148680319,883.10358041461,1657.0503043044,566.4196015368,11055.567229715,947.66670672031,54.369174808319,12057.175486636
2016-07-01 00:00:00+00:00,59.418623089105,191.92520336736,1205.8304161453,1072.099159087,134.58091094791,1180.8570627933,305.56798380276,145.13482762408,28.257775271238,68.201383156265,100.36332915217,88.684348176105,177.28787433161,73.566701313022,195.60579806925,314.76011177356,789.57765831933,1001.6991013836,228.33214642248,599.07403574417,390.01741437212,633.20575959506,1221.3564559186,881.58135753352,1237.0799361791,568.42924954702,10488.199628665,948.38246261269,50.86276152861,11488.246333628
2016-08-01 00:00:00+00:00,43.386663370943,167.00764147084,1206.9250802492,1070.2373576322,138.04682063621,1249.1088882459,315.64524158507,150.99862046134,27.970466021497,70.906014646633,100.42821225639,105.1655101052,193.07238515299,77.547122986273,208.96126712518,328.73960554353,806.25828939932,1012.0920630217,234.74371862148,616.31403491612,395.83458091915,630.95820624751,1208.6617281261,886.31500691274,1627.8032322162,571.62991357736,10984.084862061,966.21219764159,56.394993294942,12007.04492326
